-1.76119,0.16478,1.44753,0.282812,0,-0.855219,0.513336,1.20728,2.11083,0
-2.189,-0.7189,1.63751,-1.73346,0,-1.76119,0.16478,1.44753,0.282812,0
-2.76667,-1.53264,1.70183,2.78176,0,-2.189,-0.7189,1.63751,-1.73346,0
-3.1258,-2.43454,1.46186,3.0507,0,-2.76667,-1.53264,1.70183,2.78176,0
-3.47076,-3.34748,1.67991,-0.1246,0,-3.1258,-2.43454,1.46186,3.0507,0
-3.69387,-4.28261,1.95515,2.16395,0,-3.47076,-3.34748,1.67991,-0.1246,0
-2.86102,-4.83278,2.01576,1.67008,0,-3.69387,-4.28261,1.95515,2.16395,0
-2.00222,-4.87244,1.505,-1.88153,0,-2.86102,-4.83278,2.01576,1.67008,0
-1.22029,-5.42976,1.78426,-0.266094,0,-2.00222,-4.87244,1.505,-1.88153,0
-0.317876,-5.69173,2.12634,2.60047,0,-1.22029,-5.42976,1.78426,-0.266094,0
0.302673,-6.34325,1.68993,1.24606,0.000523107,-0.317876,-5.69173,2.12634,2.60047,0
-0.830826,1.46864,1.50189,0.984173,0,-0.855219,0.513336,1.20728,2.11083,0
-4.3879,-2.98629,1.84843,-1.33719,0,-3.47076,-3.34748,1.67991,-0.1246,0
-2.82705,-4.20272,1.32876,-3.14152,0,-2.86102,-4.83278,2.01576,1.67008,0
0.00802543,-6.40149,0.736104,1.61298,0.000523107,0.302673,-6.34325,1.68993,1.24606,0.000523107
